pensioner_id,name,dob,gender,join_date,retirement_date,years_of_service,monthly_pension,pension_type,lump_sum,region,last_contribution,spouse_count,beneficiary_name,payment_method,bank_account_mask,inflation_index,active_flag,created_at,age_at_retirement,pension_status,beneficiary_name_missing,data_issue_flag
P003824,Richard Thomas,1973-02-28,F,1997-05-18,2035-12-13,38,1332.96,Defined Contribution,0.0,East,2035-01-19,1,B***,Bank Transfer,****1998,1.0239,1,2021-07-27T17:10:26.866791,62.0,Active,0,1
P003825,James Jackson,1939-10-19,M,1972-03-13,2002-04-01,30,1765.34,Defined Benefit,0.0,North,2001-10-20,2,S***,Bank Transfer,****4678,1.0124,0,2023-05-08T17:10:26.867062,62.0,Active,0,1
P003826,Karen Taylor,1947-02-23,M,1978-06-12,2014-05-10,35,2593.31,Defined Contribution,0.0,North,2013-07-23,0,W***,Bank Transfer,****7914,1.0379,0,2024-05-22T17:10:26.867321,67.0,Active,0,1
P003827,Robert Brown,1974-07-06,F,2001-02-09,2029-02-19,28,2107.84,Defined Benefit,0.0,East,2028-02-22,0,Beneficiary Not Registered,Direct Deposit,****2456,1.0148,1,2023-07-24T17:10:26.867535,54.0,Active,1,1
P003828,David Martin,1953-08-20,F,1979-10-11,2023-05-08,43,1733.38,Defined Benefit,0.0,West,2022-08-26,0,J***,Bank Transfer,****8514,1.0215,0,2023-04-20T17:10:26.867869,69.0,Active,0,1
P003829,Jessica Martin,1951-12-16,M,1984-02-27,2014-11-25,30,1552.75,Defined Benefit,0.0,Central,2014-08-30,0,Beneficiary Not Registered,Bank Transfer,****6614,1.0296,0,2024-03-16T17:10:26.868194,62.0,Active,1,1
P003830,Sarah Thomas,1974-11-07,M,2006-05-11,2033-02-25,26,1138.04,Defined Benefit,0.0,Central,2033-01-12,1,Beneficiary Not Registered,Bank Transfer,****5224,1.0244,1,2021-02-03T17:10:26.868592,58.0,Active,1,1
P003831,William Moore,1966-11-28,M,1997-10-03,2023-09-26,25,1999.5,Defined Benefit,0.0,East,2022-04-06,0,W***,Direct Deposit,****2128,1.0191,0,2025-03-04T17:10:26.869305,56.0,Active,0,1
P003832,Mary Moore,1941-05-19,F,1966-01-12,2003-07-04,37,1921.57,Defined Contribution,0.0,West,2002-04-29,0,Beneficiary Not Registered,Bank Transfer,****6284,1.0149,0,2024-06-17T17:10:26.869708,62.0,Active,1,1
P003833,James Martinez,1966-05-29,F,1994-02-12,2033-07-08,39,2365.36,Defined Contribution,0.0,North,2031-08-21,0,Beneficiary Not Registered,Cheque,****6273,1.0135,1,2021-11-09T17:10:26.870070,67.0,Active,1,1
P003834,William Rodriguez,1961-06-10,M,1989-11-03,2026-07-25,36,1321.02,Defined Benefit,0.0,East,2024-09-18,1,T***,Bank Transfer,****6920,1.0247,1,2021-10-22T17:10:26.870355,65.0,Active,0,1
P003835,David Garcia,1944-05-15,F,1976-12-10,2008-07-05,31,1376.21,Defined Contribution,0.0,West,2007-02-16,0,Beneficiary Not Registered,Bank Transfer,****8602,1.027,0,2024-08-03T17:10:26.870587,64.0,Active,1,1
P003836,Linda Smith,1946-09-09,F,1979-02-09,2002-09-28,23,2720.94,Defined Contribution,73465.38,West,2001-02-25,0,Beneficiary Not Registered,Bank Transfer,****5329,1.01,0,2024-12-30T17:10:26.870822,56.0,Active,1,1
P003837,David Jackson,1958-12-26,M,1987-02-11,2013-10-01,26,2015.97,Defined Benefit,0.0,Central,2012-02-24,1,S***,Bank Transfer,****6022,1.0187,0,2024-07-29T17:10:26.871109,54.0,Active,0,1
P003838,Michael Garcia,1974-02-04,F,1996-08-21,2036-07-15,39,1550.84,Defined Contribution,0.0,North,2036-04-09,1,Beneficiary Not Registered,Direct Deposit,****6992,1.0106,1,2023-12-14T17:10:26.871354,62.0,Active,1,1
P003839,David Martin,1966-09-05,M,1999-05-15,2032-10-19,33,2202.5,Defined Contribution,0.0,West,2030-10-25,1,M***,Cheque,****2099,1.0087,1,2021-04-11T17:10:26.871617,66.0,Active,0,1
P003840,David Williams,1965-11-22,F,1988-06-26,2028-08-28,40,3017.47,Defined Benefit,0.0,East,2027-02-23,0,J***,Bank Transfer,****1837,1.0176,1,2023-02-10T17:10:26.871881,62.0,Active,0,1
P003841,Karen Wilson,1957-03-15,M,1990-06-24,2013-11-13,23,1686.26,Defined Benefit,0.0,North,2011-12-16,0,S***,Direct Deposit,****1461,1.0057,0,2021-04-12T17:10:26.872262,56.0,Active,0,1
P003842,John Gonzalez,1945-05-12,M,1962-11-22,2008-04-30,45,1265.54,Defined Benefit,0.0,East,2008-04-10,1,J***,Bank Transfer,****6817,1.0253,0,2021-11-26T17:10:26.872550,63.0,Active,0,1
P003843,Joseph Williams,1951-03-31,M,1974-09-01,2013-01-17,38,1338.31,Defined Benefit,38810.99,East,2012-11-30,1,S***,Bank Transfer,****7827,1.0152,0,2021-08-14T17:10:26.872842,61.0,Active,0,1
P003844,James Wilson,1966-09-24,M,1990-03-21,2028-11-24,38,1425.65,Defined Benefit,0.0,North,2028-03-22,1,C***,Bank Transfer,****8003,1.0278,1,2022-04-04T17:10:26.873118,62.0,Active,0,1
P003845,Patricia Williams,1942-04-13,F,1976-12-02,2012-10-06,35,2086.66,Defined Benefit,0.0,North,2012-02-10,2,S***,Bank Transfer,****1925,1.0283,0,2021-02-21T17:10:26.873377,70.0,Active,0,1
P003846,John Williams,1945-02-08,M,1970-08-12,2004-11-08,34,1253.17,Defined Benefit,0.0,West,2003-10-10,2,Beneficiary Not Registered,Bank Transfer,****9808,1.0145,0,2024-01-09T17:10:26.873603,59.0,Active,1,1
P003847,Barbara Miller,1974-02-09,F,2006-07-18,2041-08-21,35,2343.75,Defined Benefit,0.0,North,2039-09-19,0,Beneficiary Not Registered,Bank Transfer,****1565,1.0316,1,2023-08-26T17:10:26.873816,67.0,Active,1,1
P003848,Sarah Martin,1965-07-29,M,1999-09-19,2033-09-05,33,980.95,Defined Benefit,0.0,North,2031-09-08,1,B***,Direct Deposit,****1028,1.0189,1,2021-03-04T17:10:26.874259,68.0,Active,0,1
P003849,Richard Jones,1968-01-24,M,1997-07-01,2031-06-05,33,2109.92,Defined Benefit,0.0,East,2031-01-01,0,C***,Direct Deposit,****7782,1.0143,1,2024-07-31T17:10:26.874531,63.0,Active,0,1
P003850,Elizabeth Brown,1974-05-31,M,1995-05-23,2039-02-20,43,1306.54,Defined Benefit,0.0,West,2038-03-15,0,Beneficiary Not Registered,Bank Transfer,****3121,1.0251,1,2021-11-15T17:10:26.874769,64.0,Active,1,1
P003851,James Rodriguez,1941-07-24,F,1966-11-17,2010-09-08,43,1348.65,Defined Contribution,0.0,East,2009-03-16,0,Beneficiary Not Registered,Bank Transfer,****4107,1.0206,0,2023-07-12T17:10:26.875053,69.0,Active,1,1
P003852,William Martin,1975-07-17,F,1996-05-13,2037-02-16,40,1926.05,Defined Benefit,0.0,East,2036-11-03,1,Beneficiary Not Registered,Direct Deposit,****4247,1.008,1,2024-02-06T17:10:26.875286,61.0,Active,1,1
P003853,Elizabeth Thomas,1968-04-14,F,1994-03-06,2032-02-14,37,2129.8,Defined Benefit,0.0,East,2031-07-04,1,Beneficiary Not Registered,Bank Transfer,****2015,1.014,1,2024-12-21T17:10:26.875505,63.0,Active,1,1
P003854,John Jackson,1973-12-06,F,1993-04-20,2037-05-11,44,2737.24,Defined Benefit,0.0,North,2036-11-14,0,Beneficiary Not Registered,Bank Transfer,****9869,1.0418,1,2023-12-01T17:10:26.875720,63.0,Active,1,1
P003855,Thomas Martin,1951-04-27,M,1974-02-19,2014-07-19,40,1953.42,Defined Contribution,0.0,South,2013-06-04,1,Beneficiary Not Registered,Bank Transfer,****7346,1.0156,0,2021-09-18T17:10:26.875934,63.0,Active,1,1
P003856,Karen Lopez,1959-10-10,M,1978-02-01,2018-01-29,40,1694.64,Defined Contribution,0.0,South,2017-05-18,0,L***,Bank Transfer,****7281,1.021,0,2024-03-13T17:10:26.876202,58.0,Active,0,1
P003857,Elizabeth Lopez,1960-11-16,M,1993-09-08,2031-07-03,37,1691.41,Defined Contribution,0.0,North,2031-01-30,1,T***,Bank Transfer,****1159,1.0108,1,2022-09-05T17:10:26.876462,70.0,Active,0,1
P003858,David Miller,1964-08-30,F,1985-03-02,2022-01-22,36,1906.85,Defined Benefit,22882.2,North,2020-08-29,0,R***,Bank Transfer,****1942,1.0276,0,2021-08-13T17:10:26.876728,57.0,Active,0,1
P003859,Patricia Taylor,1953-07-09,F,1982-07-18,2009-02-15,26,2548.05,Defined Contribution,0.0,North,2007-04-21,1,Beneficiary Not Registered,Direct Deposit,****4831,1.0183,0,2021-04-24T17:10:26.876963,55.0,Active,1,1
P003860,David Jones,1940-10-03,M,1969-04-15,2003-09-25,34,2123.09,Defined Contribution,0.0,Central,2002-11-08,0,Beneficiary Not Registered,Direct Deposit,****2830,1.0117,0,2021-06-05T17:10:26.877175,63.0,Active,1,1
P003861,James Hernandez,1955-05-25,F,1983-09-02,2011-05-17,27,1972.1,Defined Benefit,0.0,East,2009-10-25,1,Beneficiary Not Registered,Direct Deposit,****2358,1.0244,0,2021-12-26T17:10:26.877392,56.0,Active,1,1
P003862,Charles Moore,1941-01-30,F,1961-06-08,2004-12-10,43,1662.55,Defined Benefit,0.0,South,2004-05-11,1,R***,Cheque,****6508,1.0184,0,2021-10-30T17:10:26.877658,63.0,Active,0,1
P003863,John Smith,1937-06-02,F,1970-01-17,2000-08-18,30,1512.27,Defined Benefit,0.0,East,1999-08-03,0,R***,Bank Transfer,****6490,1.0109,0,2022-09-29T17:10:26.877936,63.0,Active,0,1
P003864,Elizabeth Jones,1945-10-05,M,1978-07-02,2013-05-17,34,1799.84,Defined Benefit,10799.04,East,2012-05-05,0,Beneficiary Not Registered,Bank Transfer,****8129,1.0125,0,2023-12-07T17:10:26.878158,67.0,Active,1,1
P003865,Sarah Williams,1957-01-02,M,1985-01-05,2018-03-19,33,1749.78,Defined Benefit,0.0,North,2016-11-08,1,Beneficiary Not Registered,Direct Deposit,****3862,0.9967,0,2024-10-09T17:10:26.878370,61.0,Active,1,1
P003866,John Jones,1973-02-04,F,2006-10-01,2029-05-23,22,1731.41,Defined Benefit,48479.48,West,2027-11-12,0,K***,Bank Transfer,****8722,1.0204,1,2025-07-03T17:10:26.878667,56.0,Active,0,1
P003867,Sarah Moore,1945-05-05,M,1967-05-08,2007-04-10,39,1675.41,Defined Benefit,58639.35,South,2005-10-07,2,W***,Bank Transfer,****8732,1.0246,0,2022-01-26T17:10:26.878978,61.0,Active,0,1
P003868,Susan Taylor,1941-10-28,F,1960-08-08,1996-10-25,36,1193.51,Defined Benefit,0.0,South,1996-04-24,0,J***,Bank Transfer,****4336,1.0219,0,2025-06-11T17:10:26.879259,55.0,Active,0,1
P003869,Mary Jackson,1962-07-21,M,1994-08-12,2017-12-13,23,2678.65,Defined Benefit,0.0,North,2017-09-05,0,Beneficiary Not Registered,Bank Transfer,****4374,1.02,0,2022-07-23T17:10:26.879472,55.0,Active,1,1
P003870,Thomas Anderson,1963-08-24,M,1992-01-04,2033-06-26,41,2071.87,Defined Benefit,0.0,South,2033-05-14,1,R***,Bank Transfer,****2543,1.0345,1,2024-08-07T17:10:26.879729,69.0,Active,0,1
P003871,John Moore,1962-02-06,F,1987-07-01,2032-07-17,45,2255.4,Defined Contribution,58640.4,South,2031-11-04,1,J***,Direct Deposit,****6108,1.0191,1,2021-06-13T17:10:26.880035,70.0,Active,0,1
P003872,Sarah Wilson,1941-09-27,F,1969-05-16,1999-07-21,30,2111.79,Defined Benefit,42235.8,East,1999-05-17,0,J***,Bank Transfer,****3243,1.0293,0,2021-03-02T17:10:26.880301,57.0,Active,0,1
P003873,William Wilson,1972-07-22,M,1992-07-03,2036-12-31,44,1921.02,Defined Benefit,0.0,West,2035-12-11,1,Beneficiary Not Registered,Bank Transfer,****8453,1.0122,1,2022-11-17T17:10:26.880519,64.0,Active,1,1
P003874,James Rodriguez,1961-09-13,F,1981-04-08,2024-03-27,42,1322.02,Defined Benefit,27762.42,South,2022-08-09,0,J***,Bank Transfer,****9029,1.0157,0,2021-07-13T17:10:26.880799,62.0,Active,0,1
P003875,Barbara Thomas,1940-05-01,M,1959-10-19,1999-09-23,39,2099.07,Defined Benefit,58773.96,North,1999-06-08,1,J***,Bank Transfer,****3835,1.0264,0,2021-03-06T17:10:26.881103,59.0,Active,0,1
P003876,Barbara Martin,1964-07-23,F,1997-05-11,2027-10-24,30,1175.25,Defined Benefit,0.0,East,2026-10-23,1,S***,Bank Transfer,****6605,1.0148,1,2022-07-25T17:10:26.881365,63.0,Active,0,1
P003877,Karen Williams,1954-02-26,F,1987-04-14,2019-02-12,31,1975.46,Defined Benefit,0.0,West,2018-12-13,1,S***,Bank Transfer,****7039,1.0176,0,2023-02-09T17:10:26.881634,65.0,Active,0,1
P003878,Sarah Lopez,1951-07-22,F,1982-03-25,2018-06-28,36,1871.2,Defined Benefit,26196.8,East,2017-11-20,0,P***,Bank Transfer,****7874,1.0439,0,2021-09-02T17:10:26.881934,66.0,Active,0,1
P003879,Sarah Lopez,1939-03-18,F,1968-08-31,1999-10-04,31,1585.18,Defined Benefit,11096.26,North,1998-09-19,0,K***,Bank Transfer,****9414,1.0145,0,2022-06-27T17:10:26.882242,60.0,Active,0,1
P003880,Susan Brown,1972-12-25,M,1997-06-16,2032-02-08,34,1735.15,Defined Contribution,0.0,North,2031-02-05,1,R***,Bank Transfer,****1040,1.0159,1,2021-11-14T17:10:26.882515,59.0,Active,0,1
P003881,Jennifer Wilson,1967-04-05,M,1998-05-11,2030-07-28,32,1572.37,Defined Benefit,0.0,North,2028-11-26,1,E***,Direct Deposit,****2128,1.0141,1,2023-02-18T17:10:26.882782,63.0,Active,0,1
P003882,Karen Martinez,1955-08-30,M,1975-07-05,2021-08-11,46,2192.22,Defined Contribution,0.0,West,2020-11-06,1,J***,Bank Transfer,****1432,1.0338,0,2022-11-14T17:10:26.883055,65.0,Active,0,1
P003883,Patricia Jackson,1936-02-03,F,1969-09-26,1994-02-16,24,2222.62,Defined Contribution,0.0,South,1993-10-20,0,Beneficiary Not Registered,Bank Transfer,****8634,1.0135,0,2025-04-24T17:10:26.883314,58.0,Active,1,1
P003884,Patricia Lopez,1955-09-06,F,1973-09-12,2020-09-04,47,830.1,Defined Benefit,10791.3,Central,2020-08-04,0,W***,Bank Transfer,****1621,1.0129,0,2023-06-23T17:10:26.883827,65.0,Active,0,1
P003885,James Garcia,1954-03-10,M,1977-02-22,2010-01-28,32,1819.89,Defined Benefit,45497.25,South,2009-02-12,1,Beneficiary Not Registered,Bank Transfer,****4411,1.0187,0,2021-03-05T17:10:26.884489,55.0,Active,1,1
P003886,William Williams,1941-09-13,M,1969-03-04,1999-07-13,30,1508.19,Defined Benefit,0.0,North,1997-08-10,1,B***,Bank Transfer,****5709,1.0405,0,2021-10-31T17:10:26.885041,57.0,Active,0,1
P003887,Elizabeth Davis,1936-12-12,M,1964-10-26,2002-06-01,37,2145.65,Defined Benefit,0.0,West,2000-07-19,0,S***,Bank Transfer,****7702,1.0189,0,2023-05-04T17:10:26.885556,65.0,Active,0,1
P003888,Elizabeth Garcia,1967-06-08,M,1999-11-06,2023-10-01,23,1278.21,Defined Benefit,0.0,South,2023-08-02,1,Beneficiary Not Registered,Bank Transfer,****9231,1.0224,0,2025-10-24T17:10:26.885843,56.0,Active,1,1
P003889,James Taylor,1950-01-24,M,1973-02-02,2013-11-10,40,1635.21,Defined Benefit,0.0,East,2013-10-21,1,Beneficiary Not Registered,Bank Transfer,****5655,1.034,0,2021-10-29T17:10:26.886322,63.0,Active,1,1
P003890,Susan Rodriguez,1946-12-15,F,1977-09-14,2011-10-12,34,1180.42,Defined Contribution,35412.6,East,2011-03-31,0,K***,Bank Transfer,****6725,1.0336,0,2022-05-25T17:10:26.886883,64.0,Active,0,1
P003891,Karen Davis,1975-01-02,F,1991-12-30,2038-10-05,46,1906.59,Defined Benefit,0.0,East,2038-07-04,1,Beneficiary Not Registered,Direct Deposit,****8397,1.0131,1,2025-11-05T17:10:26.887330,63.0,Active,1,1
P003892,Mary Hernandez,1966-09-16,F,1990-06-02,2030-06-03,40,2527.57,Defined Benefit,0.0,South,2030-03-15,2,J***,Bank Transfer,****2572,1.0161,1,2021-05-09T17:10:26.887862,63.0,Active,0,1
P003893,James Smith,1960-12-23,F,1991-03-30,2025-12-29,34,1303.74,Defined Benefit,0.0,Central,2025-09-06,1,M***,Bank Transfer,****7809,1.0106,1,2022-09-03T17:10:26.888161,65.0,Active,0,1
P003894,Mary Hernandez,1968-11-17,F,2001-08-22,2039-02-25,37,1579.45,Defined Benefit,0.0,North,2038-09-01,1,J***,Bank Transfer,****8114,1.0256,1,2025-07-01T17:10:26.888464,70.0,Active,0,1
P003895,Thomas Moore,1973-08-03,F,2002-09-15,2034-08-07,31,2496.7,Defined Benefit,0.0,Central,2034-02-13,1,Beneficiary Not Registered,Bank Transfer,****7652,1.0318,1,2021-01-26T17:10:26.888709,61.0,Active,1,1
P003896,Jennifer Anderson,1945-08-09,M,1974-06-12,2012-06-25,38,1474.55,Defined Benefit,35389.2,West,2012-02-02,0,Beneficiary Not Registered,Bank Transfer,****1555,1.0233,0,2021-10-15T17:10:26.888931,66.0,Active,1,1
P003897,Charles Hernandez,1944-03-07,M,1964-07-07,2002-10-26,38,1629.87,Defined Contribution,0.0,North,2001-05-23,1,K***,Bank Transfer,****3545,1.0174,0,2022-09-06T17:10:26.889205,58.0,Active,0,1
P003898,Mary Brown,1953-05-30,F,1980-07-30,2015-03-31,34,1727.61,Defined Benefit,0.0,South,2013-08-12,1,C***,Cheque,****7680,1.0208,0,2024-07-27T17:10:26.889545,61.0,Active,0,1
P003899,Karen Garcia,1950-11-28,F,1974-05-02,2014-08-27,40,2439.84,Defined Benefit,0.0,South,2012-12-09,1,Beneficiary Not Registered,Bank Transfer,****5530,1.0371,0,2024-10-16T17:10:26.889782,63.0,Active,1,1
P003900,Robert Davis,1952-01-28,F,1984-03-08,2016-02-11,31,1935.78,Defined Benefit,0.0,South,2014-04-02,0,R***,Bank Transfer,****4000,1.0246,0,2021-04-09T17:10:26.890073,64.0,Active,0,1
P003901,Richard Martinez,1969-02-01,F,2000-01-17,2036-04-08,36,2384.3,Defined Benefit,26227.3,East,2034-10-25,1,M***,Direct Deposit,****5693,1.0167,1,2024-09-12T17:10:26.890358,67.0,Active,0,1
P003902,Mary Wilson,1936-11-12,F,1964-02-11,2006-07-08,42,2048.89,Defined Benefit,0.0,South,2005-03-09,0,C***,Bank Transfer,****4529,1.0327,0,2023-09-16T17:10:26.890648,69.0,Active,0,1
P003903,Barbara Davis,1963-04-07,M,1988-04-30,2023-03-31,34,1988.99,Defined Benefit,29834.85,East,2022-09-14,0,M***,Bank Transfer,****5101,1.0119,0,2022-09-16T17:10:26.890913,60.0,Active,0,1
P003904,Robert Hernandez,1942-05-31,M,1962-07-11,2002-11-26,40,1535.54,Defined Contribution,0.0,Central,2001-09-07,0,J***,Bank Transfer,****8625,1.031,0,2022-06-12T17:10:26.891183,60.0,Active,0,1
P003905,David Wilson,1962-03-15,F,1996-09-22,2029-07-02,32,1396.23,Defined Contribution,0.0,North,2027-10-09,0,Beneficiary Not Registered,Cheque,****8836,1.0277,1,2022-04-27T17:10:26.891408,67.0,Active,1,1
P003906,Michael Miller,1951-02-11,F,1971-05-26,2012-11-02,41,2953.87,Defined Benefit,0.0,North,2011-04-21,0,Beneficiary Not Registered,Bank Transfer,****4613,1.0255,0,2021-06-30T17:10:26.891659,61.0,Active,1,1
P003907,Joseph Jones,1963-10-29,M,1995-10-20,2020-05-22,24,2261.75,Defined Benefit,0.0,South,2018-09-11,1,Beneficiary Not Registered,Bank Transfer,****1638,1.0279,0,2024-11-08T17:10:26.891882,56.0,Active,1,1
P003908,Mary Brown,1970-11-17,F,1992-12-02,2036-03-09,43,2246.34,Defined Benefit,0.0,East,2034-11-11,1,K***,Bank Transfer,****6933,1.017,1,2025-10-03T17:10:26.892138,65.0,Active,0,1
P003909,Sarah Wilson,1956-07-11,F,1975-11-19,2016-10-10,40,1386.26,Defined Contribution,0.0,North,2015-10-16,1,Beneficiary Not Registered,Bank Transfer,****6710,1.014,0,2020-12-12T17:10:26.892349,60.0,Active,1,1
P003910,Barbara Brown,1954-07-19,M,1988-02-03,2022-07-06,34,1960.54,Defined Contribution,0.0,East,2020-09-03,1,C***,Bank Transfer,****8538,1.018,0,2022-02-25T17:10:26.893109,68.0,Active,0,1
P003911,Richard Jackson,1970-11-12,M,2004-04-29,2036-11-04,32,1030.75,Defined Benefit,0.0,North,2034-12-17,0,J***,Bank Transfer,****5915,1.0209,1,2023-04-20T17:10:26.893507,66.0,Active,0,1
P003912,Charles Jackson,1974-09-28,M,2004-06-30,2036-06-16,31,1378.63,Defined Benefit,0.0,East,2035-03-05,0,J***,Bank Transfer,****7478,1.0098,1,2021-09-29T17:10:26.894021,61.0,Active,0,1
P003913,Richard Anderson,1942-05-11,M,1967-04-19,2012-12-03,45,1568.72,Defined Benefit,0.0,North,2011-10-27,1,Beneficiary Not Registered,Bank Transfer,****6269,1.0261,0,2021-06-04T17:10:26.894290,70.0,Active,1,1
P003914,Karen Martin,1973-01-28,M,1999-10-01,2033-11-28,34,1347.43,Defined Benefit,0.0,Central,2033-10-23,1,B***,Cheque,****9038,1.0187,1,2024-12-24T17:10:26.894815,60.0,Active,0,1
P003915,Joseph Martin,1957-03-26,F,1984-12-02,2013-05-30,28,1509.36,Defined Benefit,0.0,South,2012-02-09,1,J***,Bank Transfer,****6324,1.0226,0,2020-12-20T17:10:26.895193,56.0,Active,0,1
P003916,Patricia Miller,1952-12-06,M,1974-08-06,2009-09-23,35,1612.28,Defined Benefit,30633.32,South,2008-07-27,2,S***,Bank Transfer,****1192,1.0016,0,2025-09-19T17:10:26.895562,56.0,Active,0,1
P003917,Jennifer Garcia,1941-01-19,M,1966-05-17,2006-01-13,39,1175.28,Defined Benefit,0.0,South,2005-08-21,0,J***,Bank Transfer,****1687,1.0051,0,2025-11-07T17:10:26.895838,65.0,Active,0,1
P003918,Jessica Smith,1955-12-22,F,1977-06-03,2019-08-09,42,1686.87,Defined Benefit,0.0,North,2018-05-08,1,Beneficiary Not Registered,Direct Deposit,****5637,1.0079,0,2023-07-14T17:10:26.896171,63.0,Active,1,1
P003919,Robert Moore,1972-12-31,F,2002-12-11,2039-11-17,36,817.0,Defined Benefit,0.0,South,2038-07-13,0,Beneficiary Not Registered,Bank Transfer,****1254,1.031,1,2024-06-23T17:10:26.896412,66.0,Active,1,1
P003920,Sarah Martin,1938-11-16,M,1970-07-04,1995-04-30,24,1649.74,Defined Benefit,0.0,West,1994-01-04,1,M***,Bank Transfer,****4547,1.0314,0,2024-02-04T17:10:26.896743,56.0,Active,0,1
P003921,Linda Gonzalez,1956-08-29,F,1976-06-19,2018-11-29,42,2134.93,Defined Benefit,0.0,West,2017-12-04,0,J***,Bank Transfer,****2883,1.0223,0,2021-12-18T17:10:26.897082,62.0,Active,0,1
P003922,Thomas Lopez,1952-08-18,F,1976-11-01,2006-11-28,30,1417.92,Defined Benefit,17015.04,South,2006-08-21,0,L***,Bank Transfer,****2946,1.0303,0,2021-03-04T17:10:26.897434,54.0,Active,0,1
P003923,James Johnson,1959-03-10,F,1987-03-10,2018-01-15,30,1684.23,Defined Benefit,0.0,East,2016-08-28,1,Beneficiary Not Registered,Bank Transfer,****9359,1.0138,0,2025-05-26T17:10:26.897712,58.0,Active,1,1
P003924,Charles Miller,1941-03-23,M,1971-03-20,1998-07-07,27,1548.46,Defined Contribution,46453.8,North,1998-03-18,2,J***,Bank Transfer,****9021,0.999,0,2022-11-02T17:10:26.898012,57.0,Active,0,1
P003925,Robert Rodriguez,1935-12-06,M,1961-04-28,1995-08-28,34,1992.01,Defined Contribution,51792.26,North,1994-12-20,0,Beneficiary Not Registered,Bank Transfer,****2603,1.0229,0,2025-02-14T17:10:26.898275,59.0,Active,1,1
P003926,Susan Hernandez,1949-04-02,F,1983-12-21,2019-05-30,35,1163.22,Defined Benefit,0.0,Central,2018-07-23,0,L***,Bank Transfer,****4121,1.0095,0,2021-09-30T17:10:26.898667,70.0,Active,0,1
P003927,David Wilson,1940-10-18,F,1968-05-08,2007-08-28,39,1345.19,Defined Contribution,0.0,South,2007-03-28,1,Beneficiary Not Registered,Bank Transfer,****6807,1.0045,0,2023-01-31T17:10:26.898908,66.0,Active,1,1
P003928,Sarah Davis,1947-09-10,F,1974-02-07,2015-12-21,41,1733.97,Defined Contribution,0.0,South,2014-05-28,1,W***,Bank Transfer,****1351,1.0302,0,2021-05-01T17:10:26.899192,68.0,Active,0,1
P003929,Robert Moore,1964-10-08,F,1984-12-18,2028-12-10,44,1669.55,Defined Benefit,0.0,West,2027-06-04,1,R***,Direct Deposit,****3533,1.0398,1,2023-08-16T17:10:26.899578,64.0,Active,0,1
P003930,Mary Garcia,1952-08-30,M,1972-03-08,2021-05-24,49,1981.96,Defined Benefit,0.0,East,2020-05-12,0,Beneficiary Not Registered,Direct Deposit,****5173,1.0021,0,2020-12-17T17:10:26.899870,68.0,Active,1,1
P003931,Robert Martinez,1952-08-18,F,1973-08-18,2017-03-11,43,2065.22,Defined Contribution,72282.7,South,2016-01-20,1,Beneficiary Not Registered,Bank Transfer,****7879,1.0168,0,2023-07-18T17:10:26.900178,64.0,Active,1,1
P003932,Jessica Thomas,1975-06-06,M,2005-05-18,2037-07-12,32,1337.19,Defined Contribution,0.0,East,2036-04-29,1,M***,Bank Transfer,****8937,1.0223,1,2023-01-10T17:10:26.901250,62.0,Active,0,1
